Record ID,Whop Link,Community Name,Trading Mentor(s),Main Whop Page Image,Other Page Images,Whop Sub-Category,Whop Page Header Text,Whop Page Sub-header Text,Who Is This For,What You'll Get,Number of Whop Reviews,Whop review value,Whop Ranking,About This Seller/Mentor Bio,X Link,YouTube Link,Instagram Link,Facebook Link,Discord Link,Tik Tok Link,Telegram Link,Community Website (from Community Name),Linkedin Link,Whop FAQs,Whop Reviews,# of Community Members,Joined Date,Language,Affiliate Percentage
36088b47-4ab6-49bb-8621-f08458539406,https://whop.com/marketplace/the-outer-circle-traders/,The Outer Circle Traders,Adnan Barqawi,https://img-v2-prod.whop.com/zYhBUNNq1Lp00QPDIlOMwbI6RQdMJJBEwAzmP7pBzHU/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTExL3VzZXJfNDM0NTA3Ml83NDE1ZWE3MS0zMGYyLTQ1NWMtODI5ZC0wYjQxM2NlMTBkMmYucG5n,,,Join Our Elite Trading Community,"Join our Discord to network with traders, attend weekly calls, and enjoy special events. We cultivate successful traders, not just millionaires.",36088b47-4ab6-49bb-8621-f08458539406,36088b47-4ab6-49bb-8621-f08458539406,1,5.0,,"As a passionate trader, I've spent years mastering the NAS100 & S&P500 markets. My goal is to empower others by sharing my insights and strategies in a supportive community. With our exclusive Discord, traders can connect, learn, and excel together in the trading world.",,https://www.youtube.com/channel/UC0DUbNeQ5A2m_RzK5CxbR9Q,https://instagram.com/outercircletrader_,,,https://tiktok.com/@outercircletrader,,,,36088b47-4ab6-49bb-8621-f08458539406,36088b47-4ab6-49bb-8621-f08458539406,67,Jun 2024,English,30% Reward
fbdb720f-10c7-4308-b991-1b997b083fb9,https://whop.com/marketplace/weo-int/,WEO INT Membresía Premium,WEO,https://img-v2-prod.whop.com/_Mx81Nr18nIMZ0fGFSiGe-5XozzmS_Gzmm49ltNNFXs/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTE3L3VzZXJfNDQ1MjIzNl9kNTMyOWQxNy0wNzI1LTQyMzgtYTNiYi0zM2M3MDVjNGEzMDQucG5n,"https://img-v2-prod.whop.com/KtXVHN3y8cwbNssMc-7ixMFbnk-fENRg9lhHWZDOjjs/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTE3L3VzZXJfNDQ1MjIzNl84ZjJmNWU0Yi1jMmRjLTQ2OGMtYjQzNi1iNWJlODBkNjlkOTYucG5n, ",,Formación completa y trading social,"Accede a formación completa, estrategias principales y complementarias, análisis de mercado, y trading social para decisiones informadas.",fbdb720f-10c7-4308-b991-1b997b083fb9,fbdb720f-10c7-4308-b991-1b997b083fb9,,,,He dedicado mi carrera a perfeccionar estrategias de trading y análisis de mercado. Mi pasión es compartir conocimientos y ayudar a otros a alcanzar el éxito financiero.,,https://www.youtube.com/@Weoint,https://instagram.com/weoint,,,,,https://weoint.com,,fbdb720f-10c7-4308-b991-1b997b083fb9,fbdb720f-10c7-4308-b991-1b997b083fb9,the,Jun 2024,English,30% Reward
baae9c1d-6233-4d6e-9fd6-84e478603374,https://whop.com/marketplace/peakprofit-trader/,PeakProfit Trader P.P.T,PeakProfit,https://img-v2-prod.whop.com/ooIS1a3G8WyENQCtQsmwsR5iAmm-3QSXlGZWrJPYcr0/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTI5L3VzZXJfMzA1MzE5OV8zNGI4Y2MzMi02YTFjLTQ5MmUtYTUwMS00NTdkMDUwYmQ5NTcuanBlZw,,,Master Trading with PeakProfit Trader,"Join for trading mentorship, signals, and tips from experts. Connect globally via our 24/7 Discord community.",baae9c1d-6233-4d6e-9fd6-84e478603374,baae9c1d-6233-4d6e-9fd6-84e478603374,1,5.0,,"I've dedicated my career to mastering the art of trading. Through PeakProfit Trader, I'm eager to share my expertise, offering guidance in technical analysis and trading strategies to help you achieve your financial goals.",,,,,,https://tiktok.com/@peakprofittrader,,,,baae9c1d-6233-4d6e-9fd6-84e478603374,baae9c1d-6233-4d6e-9fd6-84e478603374,the,Feb 2024,English,30% Reward
93ca02f8-f27d-436d-9205-f3f261f2e727,https://whop.com/discover/trading-guides/,Trading Guides Monthly,soumay_,https://img-v2-prod.whop.com/EsUkBHW1ldKoZ2rCYP1sC4ZQi1ldACJqyVojlq_Me9M/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTE3L3VzZXJfNjE1NTUyM181MGU5NmI4Zi04MWVlLTRlNzUtOWVhZi02MjQzNmIzYzY2ZWMucG5n,,,Exclusive Market Insights & Streams,Trading Guides: Get exclusive market insights and access to private live streams for real-time analysis and actionable trading steps.,93ca02f8-f27d-436d-9205-f3f261f2e727,93ca02f8-f27d-436d-9205-f3f261f2e727,,,,"I've dedicated years to mastering the art of trading, focusing on market analysis and strategy development. My passion is to share exclusive insights and actionable steps to help others succeed in the trading world.",,https://www.youtube.com/@Trading_Guides,https://instagram.com/trading_guides,,,,,,,93ca02f8-f27d-436d-9205-f3f261f2e727,93ca02f8-f27d-436d-9205-f3f261f2e727,the,Aug 2024,English,30% Reward
9381b8cf-9174-40ff-8f23-e97eea03ee60,https://whop.com/marketplace/shahel-trades/,Premium  Membership,Shahel Trades,https://img-v2-prod.whop.com/uiuicsARoYieIVIoJJHSZA9_-1yODscKWfdgI0eXKI0/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTE3L3VzZXJfNjAzMDIxMV80Yzk5ZTE1YS0yZjExLTQwNDUtYWNmZS1jYTUwZGI5ZDM4NGYucG5n,"https://img-v2-prod.whop.com/lFM1UCuW29PZZ02ED2lQ__CceEiRFuDVCh1S3Faa5G8/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTEzL3VzZXJfNjAzMDIxMV9jNDlkOTA1NS00ZTNhLTRlNzItOGFjMi00ZTE2MDMyY2NlYTEuanBlZw, ",,Unlock Your Trading Potential,Shahel Trades offers comprehensive training to equip traders with the knowledge and skills needed to navigate market complexities.,9381b8cf-9174-40ff-8f23-e97eea03ee60,9381b8cf-9174-40ff-8f23-e97eea03ee60,,,,"I started Shahel Trades to help traders break free from limitations. With my complete strategy, active community, and expert analysis, you’ll trade with confidence like never before.",,,,,,,,,,9381b8cf-9174-40ff-8f23-e97eea03ee60,9381b8cf-9174-40ff-8f23-e97eea03ee60,the,Aug 2024,English,30% Reward
7fd8484b-0c50-417d-a7b4-73212a6a88d0,https://whop.com/discover/thehaven/,The Haven,The Haven,https://img-v2-prod.whop.com/32Nvo_0LNVoeoMeWhhDmf-LkSNFOgi0IKxaIYWL-HW0/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEwLTA5L3VzZXJfNDQ4MjA4MV85M2M5MzgwMS1jMzQzLTQyMDEtODJiNC1lNzJiNDEyYTUxMzcucG5n,"https://img-v2-prod.whop.com/N0eWK-PjiNf9tHml84cVf2eWCStAToqcIaUZKgL4H8s/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEwLTA5L3VzZXJfNDQ4MjA4MV8zYjNkYjMxNy1iNDRiLTRmZDgtYmM5OC0yMjM0YTk2NmVkYWEucG5n, https://img-v2-prod.whop.com/zBgj3MVRterUy_z62ZZOjZWsyZ_huMBqmab4FzGXmTE/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEwLTA5L3VzZXJfNDQ4MjA4MV81MGQwYjBkMC0xMDQ2LTQ4NDgtOWE2Mi02MWNmODU1MmI4YzgucG5n, https://img-v2-prod.whop.com/9299VA0a-r6nH5A0nCHyPZE9NQp40hW3V6QPHak92qw/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEwLTA5L3VzZXJfNDQ4MjA4MV9hNTE5NWIzNi05MTExLTQzNTctOThiYS1hMWE2OGU3YTgxZGIucG5n, https://img-v2-prod.whop.com/IJybmKqHfK42cT5xS_OYp6EBt8WtswdPDgG5YrfD8gM/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEwLTA5L3VzZXJfNDQ4MjA4MV9kZjQ4NWNlNC00NWIwLTQ1ZjAtYWIxNS1iOTQxM2NhN2E4ZmUucG5n, ",,Master Crypto Trading with The Haven,"Dive into the world of cryptocurrency with The Haven, one of the leading platforms for crypto trading education.",7fd8484b-0c50-417d-a7b4-73212a6a88d0,7fd8484b-0c50-417d-a7b4-73212a6a88d0,,,26,"Meet our Analysts: UB (@CryptoUB), Pierre (@pierre_crypt0), Krillin (@LSDinmycoffee), Loma (@LomahCrypto), CBS (@ColdBloodShill), and Mayne (@Tradermayne). Step into The Haven, and elevate your trading to the next level!",,,,,,,,,,7fd8484b-0c50-417d-a7b4-73212a6a88d0,7fd8484b-0c50-417d-a7b4-73212a6a88d0,,Nov 2021,English,30% Reward
11277afa-3acb-4423-bd07-be09ad38e4f9,https://whop.com/marketplace/almir-fx/,Almir.FX Psychology E-Book,almirfx,https://img-v2-prod.whop.com/zlApqnKpbWxRy0-oD70W6iRWS-PKu4pDNiEkxW0e8J8/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTE4L3VzZXJfNDQ2NDIxMl8zMWRlYzBlMy05MGE5LTQ3NjgtODcwMy1iZGNhYzI5YWE2MDcucG5n,,,Master Trading Psychology with Almir.FX,"Understand trading psychology to make rational decisions. Learn emotional control, confidence building, and risk management.",11277afa-3acb-4423-bd07-be09ad38e4f9,11277afa-3acb-4423-bd07-be09ad38e4f9,,,,"As a seasoned trader, I've crafted this E-Book to share the psychological insights that transformed my trading journey. By understanding these dynamics, I've consistently achieved success. This guide distills my experience into actionable strategies for traders eager to elevate their performance.",,https://www.youtube.com/channel/UC4jAnL4s1ctvewfe1JPpaqg,https://instagram.com/almir.fx,,,https://tiktok.com/@almir.fx,,,,11277afa-3acb-4423-bd07-be09ad38e4f9,11277afa-3acb-4423-bd07-be09ad38e4f9,7,Jun 2024,English,30% Reward
cc2b5ed1-0d36-4578-b8ac-5dc94e5b3d68,https://whop.com/marketplace/gigo-trades/,GIGO Trades Premium,gigotrades,https://img-v2-prod.whop.com/UuGZAZmsua4brB94C7eeyg8W2QCu0wp9vIrkCZdUt2I/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTEwL3VzZXJfNDY0MTgxN184M2UzMDJkMC0wNzk3LTQ1ZDYtOTY0OS1lOTViYzBkYWI2NTkuanBlZw,,,Join the Elite Trading Community,"Join GIGO Trades Premium to access elite trading insights, live voice trading, educational content, and expert support.",cc2b5ed1-0d36-4578-b8ac-5dc94e5b3d68,cc2b5ed1-0d36-4578-b8ac-5dc94e5b3d68,,,,"As a seasoned trader, I've experienced the ups and downs of the market. Now, I'm dedicated to helping others navigate the trading world successfully. Join me in Gigo Trades to learn, grow, and profit together.",,,https://instagram.com/gigotrades,,,,,,,cc2b5ed1-0d36-4578-b8ac-5dc94e5b3d68,cc2b5ed1-0d36-4578-b8ac-5dc94e5b3d68,the,Jul 2024,English,30% Reward
e8147ab3-7c53-4bdd-a24b-5967067e9582,https://whop.com/marketplace/sullys-academy/,Free Community,sullysadvice,https://img-v2-prod.whop.com/wsb9HLgDNWFT_xPV-b17_nkdlHyRsg3usvfb16_JQpk/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTEyL3VzZXJfMTYzMTc3OF83NGIwNWNkNC1iYjg1LTQzZGQtOGZlNi0xNTk2ZGU5Nzc3NGUuanBlZw,"https://img-v2-prod.whop.com/ZHsyefK6AIeKpGbU2sugeRFBvqNu8V2RMsS8qUMWjn4/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTEyL3VzZXJfMTYzMTc3OF9jNGUyOGI4YS1mYTFkLTRjMGEtOGUxZS00YjQ4YWE0NzllMTMuanBlZw, https://img-v2-prod.whop.com/1BfPPq2-duyS-VgsZWzULRcAcrxGbaHEmK2qtUW1ePQ/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTEyL3VzZXJfMTYzMTc3OF81NTM2OWMzNy03YjdmLTQ0Y2QtYWE2Yy03Y2ViYjlmNWFiODMuanBlZw, https://img-v2-prod.whop.com/ONSx_tCUAFOBtvehtsU6GDywcoMuEoYduQVKvP-N-PM/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA2LTEyL3VzZXJfMTYzMTc3OF9mMDVhYjcxMi0xNGRlLTRjNWUtYTcwMC1iYzc1ZTQyMTAyY2MuanBlZw, ",,"Join 10,000+ Traders like minded traders","Join Sully's Academy open community with 10,000+ Traders like minded traders to discuss trade ideas and strategies. Plus, get access to the chance at winning free giveaways",e8147ab3-7c53-4bdd-a24b-5967067e9582,e8147ab3-7c53-4bdd-a24b-5967067e9582,166,4.8,,"I've mastered trading through years of experience, developing a strategy that ensures consistent profitability. I'm passionate about sharing my insights, from my top confluence to my risk management techniques, to help you succeed in the trading world.",,,https://instagram.com/SullysAdvice,,,https://tiktok.com/@sullysadvice,,https://Youtube.com/sullysadvice,,e8147ab3-7c53-4bdd-a24b-5967067e9582,e8147ab3-7c53-4bdd-a24b-5967067e9582,"18,272",Aug 2023,English,20% Reward
f34a508a-72e7-407a-b636-112e4d7a6c72,https://whop.com/marketplace/smartmoney-2/,Smart Money,Fortunes,https://img-v2-prod.whop.com/cmr_CEnkiOkxyh9_K3umMNqyJhJ1JaE1RmEcAyUpyZo/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEyLTI5L3VzZXJfNjE2MDY1NF83OGFiYmJlZi03Y2YzLTRkMDUtYjA5ZS0xMGQ0NjA5MzVjMzUuanBlZw,"https://img-v2-prod.whop.com/ZeDthCrK270wTw5-g2a8fcAsVkS1_caya4CS7THU01Q/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEyLTI5L3VzZXJfNjE2MDY1NF85Y2Y4ODgwYi04MGUzLTQ5MDItYjE2OS01ZDZhNTJjNDg2OTcuanBlZw, https://img-v2-prod.whop.com/JaVBG9a2eDHR3iu5n2eAYoxQwCtV_EW14sr-6B9qHN0/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI1LTAxLTE3L3VzZXJfNjE2MDY1NF9kMjJhNjhiNC02NDg4LTRhMzEtOGUwNS1iYmNiMTc2YTNlODYuanBlZw, ",,Learn to make profitable decisions trading ICT concepts.,"Gain access to alerts, analysis, and education. Connect with a rapidly growing community of passionate traders and sharpen your edge—+ live streams and giveaways.",f34a508a-72e7-407a-b636-112e4d7a6c72,f34a508a-72e7-407a-b636-112e4d7a6c72,12,5.0,,"I created Smart Money to bring together traders serious about learning and leveling up their skills. 

My goal is to offer practical insights, solid education, and a community that supports everyone—whether you're just starting or a seasoned pro, you're welcome here

I trade ICT concepts HTF ERL & IRL This approach helps me stay disciplined.",,,,,,,,,,f34a508a-72e7-407a-b636-112e4d7a6c72,f34a508a-72e7-407a-b636-112e4d7a6c72,120,Aug 2024,English,15% Reward
17352598-dba4-4728-9f57-239510f1cbcd,https://whop.com/marketplace/pockets-full-trading/,Pockets Full Trading PDF,Amasteine Maloum,https://img-v2-prod.whop.com/mgdG6_SLZK1Sl94LNxTBq5kQIIevCqRx-RCMG5ScIlo/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTEyLTA0L3VzZXJfMTI2NTQyMV8zNzE1MTU5NC0zMjg4LTQ1ZTAtYTIxNi1hY2RjYjljMGRmOWIucG5n,,,Master Scalping with Proven Strategies,"#1 Futures day trader streams daily. Join for live trades, charting sessions, and an active trading community.",17352598-dba4-4728-9f57-239510f1cbcd,17352598-dba4-4728-9f57-239510f1cbcd,50,4.98,,"I've dedicated my life to mastering futures trading, streaming my strategies daily to help traders succeed. My passion is sharing insights and building a supportive trading community.",https://x.com/Sten4pf,https://www.youtube.com/@PocketsFullTrading,,,,https://tiktok.com/@Pocketsfulltrading,,,,17352598-dba4-4728-9f57-239510f1cbcd,17352598-dba4-4728-9f57-239510f1cbcd,"2,428",May 2023,English,30% Reward
3a0ab0ad-f0bb-4ae6-82ae-fee2fc4fe18b,https://whop.com/marketplace/marwoods-trading-academy/,MarWoods Trading 1 on 1,Jamar Ergas,https://img-v2-prod.whop.com/LNn-z6SfL-HrRjby9ZvySbBR_mXmdMdpVzlpn-wrasU/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTA0L3VzZXJfMTY2MTc4MF9kOGRmYzRmYi01NDIyLTRiNjktODhmZi04OGQwYzBkZTRkMGYucG5n,,,Master Trading with Personal Zoom Sessions,"Join MarWoods Trading Academy for personalized 1 on 1 Zoom sessions. Access AI Trading Bot, weekly market insights, video courses, and frequent updates.",3a0ab0ad-f0bb-4ae6-82ae-fee2fc4fe18b,3a0ab0ad-f0bb-4ae6-82ae-fee2fc4fe18b,,,,"I've dedicated my life to mastering the art of trading. With MarWoods Trading Academy, my mission is to empower traders of all levels with the knowledge and resources they need to excel. From AI-driven insights to personal coaching, I'm here to guide you every step of the way.",https://x.com/marwoodsfx,,https://instagram.com/marwoodsfx,,,,,,,3a0ab0ad-f0bb-4ae6-82ae-fee2fc4fe18b,3a0ab0ad-f0bb-4ae6-82ae-fee2fc4fe18b,the,Aug 2023,English,30% Reward
4760891e-5f66-4499-a8df-c77918ff190c,https://whop.com/marketplace/securetrading/,SecureTrading Free,donnellhope1,https://img-v2-prod.whop.com/wAv3vilPQYerA5X5BT_7gCAW4oq79zXoDUqcDMv6D8A/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTE0L3VzZXJfNjE0ODA2MF8zM2JkZTMwMi0yY2VkLTQ1Y2YtYTg1Mi1iZjUyMGMwMWM3OWIucG5n,,,Step Up Your Trading Skills Free,"Join SecureTrading's Free Community to access 1on1 mentorship, goal setting, and 24/7 support to enhance your trading journey.",4760891e-5f66-4499-a8df-c77918ff190c,4760891e-5f66-4499-a8df-c77918ff190c,,,,I founded SecureTrading to provide aspiring traders with the mentorship and support I wish I had when I started. Our approach combines personalized mentorship with round-the-clock assistance to ensure you reach your trading goals.,,,https://instagram.com/fxznder,,,,,,,4760891e-5f66-4499-a8df-c77918ff190c,4760891e-5f66-4499-a8df-c77918ff190c,9,Aug 2024,English,30% Reward
652845e8-c41f-4cdb-a2f2-e93d1b37c32a,https://whop.com/discover/98trades/,98 Trades Monthly,98trades,https://img-v2-prod.whop.com/wrmRqsPUw_urzkAGA-4BRFVLZ0GNPTwHgx7XuitFY4k/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTIyL3VzZXJfNjE0NTM5Ml8xOGYxNWU4Yy0yZWVmLTQxOTEtYWNmZC05NGZjYzQ3MmY2ZjEucG5n,,,Exclusive Market Insights & Community,"Gain access to exclusive trade analyses, macro reports, and a private community to enhance your market strategies.",652845e8-c41f-4cdb-a2f2-e93d1b37c32a,652845e8-c41f-4cdb-a2f2-e93d1b37c32a,,,,"As a dedicated trader, I’ve honed my skills to focus on high probability setups in GBPUSD and EURUSD. Sharing my insights and strategies through my Exclusive Discord allows me to help others navigate the complexities of the market. I am passionate about fostering a community where traders can grow and learn together, while providing top-notch macroeconomic reports and mindset tips.",https://x.com/98_Rahat,,,,,,,https://98trades.com,,652845e8-c41f-4cdb-a2f2-e93d1b37c32a,652845e8-c41f-4cdb-a2f2-e93d1b37c32a,one,Aug 2024,English,30% Reward
6bff69dc-72fd-4f35-a7e1-f2f3dd272063,https://whop.com/marketplace/the-creed-club/,Market Structure Masterclass,Lashawn Trades,https://img-v2-prod.whop.com/EESuybgCiCHOk7jJy7oXoE1NqKj7cMQ7d_vGjENyZxE/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA5LTEzL3VzZXJfMzQ5MjEwNl84NGZmMjdlNy1mMTgyLTQyNWQtYmE1MS0xZGVlYmM0ZTFhZWMuanBlZw,,,Master Market Structure with The Creed Club,This masterclass will expose you to the methods we use to successfully trade market structure.,6bff69dc-72fd-4f35-a7e1-f2f3dd272063,6bff69dc-72fd-4f35-a7e1-f2f3dd272063,6,5.0,,"I've spent over 4 years trading live, honing a deep understanding of market structures. My passion is to educate and empower traders by sharing this knowledge, from basics to advanced strategies.",,,https://instagram.com/lashawntrades,,,,,,,6bff69dc-72fd-4f35-a7e1-f2f3dd272063,6bff69dc-72fd-4f35-a7e1-f2f3dd272063,21,Mar 2024,English,30% Reward
5eeca77b-e7a9-40bb-918a-e51d2358c928,https://whop.com/marketplace/livefree-community/,LiveFree FX Private Community,Emmanuel Osahon,https://img-v2-prod.whop.com/wufc4MYQYp7s1_Cnd2c0nlV97gPw91J-T8EwuG8GvqY/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI1LTAyLTA2L3VzZXJfMjE1NzYwMl83MjgxMmI3YS0zMGE1LTQ1NzAtYTgzYi1jZmYzMmVkNDc1ZWYuanBlZw,"https://img-v2-prod.whop.com/n2ganQzvdOCLKzlmCWlALeq62UdoloKZb-uKZlS2o94/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI1LTAyLTA2L3VzZXJfMjE1NzYwMl80MTRmNmJiMi1hOWIzLTQ1NGEtYmZjOS05YmY5MzVmZTJiMzQuanBlZw, https://img-v2-prod.whop.com/Vytta8L7HAENAwWh_BcTWzpZb5i5g0y8OaX5hjceUHA/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI1LTAyLTA2L3VzZXJfMjE1NzYwMl82YzVhZTI1Yy03NGQ5LTQyN2EtOWE0Ni03NjAzOGYzNTAxOTAuanBlZw, https://img-v2-prod.whop.com/IIr0qb0mgfz50eRjVpXD-iPhg7SYQ_kgw_RXmlZKmqM/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI1LTAyLTA2L3VzZXJfMjE1NzYwMl9mYTQ1OGI4NS01NjQwLTRmYmUtYjIzZC01MWUwZmNiYjk0YTcuanBlZw, ",,Become an Extraordinary Trader,"Engage with Emmanuel and the LiveFree FX team in live sessions, accountability rooms, advanced courses and webinars for trading mastery.",5eeca77b-e7a9-40bb-918a-e51d2358c928,5eeca77b-e7a9-40bb-918a-e51d2358c928,,,,"I founded LiveFree FX to create a community where traders can connect and thrive. With live sessions, accountability, and expert insights, I'm here to help you become the best trader you can be.",,https://www.youtube.com/@livefreefx,https://www.instagram.com/emmanuel_livefree?igsh=MTI1dzZtMnUzODB4Ng==,,,,,https://www.livefreefx.com/,,5eeca77b-e7a9-40bb-918a-e51d2358c928,5eeca77b-e7a9-40bb-918a-e51d2358c928,,Jan 2024,English,30% Reward
e0b76f57-ffcf-47da-9954-48eee3606c94,https://whop.com/marketplace/master-trader/,Course And Discord Access,Elder Santis,,,,STEAL My Trading Stratagy For FREE,"Join our free community for comprehensive trading education, and a supportive network to enhance your trading skills.",e0b76f57-ffcf-47da-9954-48eee3606c94,e0b76f57-ffcf-47da-9954-48eee3606c94,693,4.96,,"I'm Elder Santis, founder of Master Trader. With years of experience in trading, I've developed a straightforward approach to help individuals become self-sufficient traders. Through our free resources, I aim to provide accessible education and live trading experiences to empower you in the stock market.",,https://www.youtube.com/channel/UCcQoXUcwMQF-Pv9uq6etT9Q,https://www.instagram.com/tradingelder/,,,https://www.tiktok.com/@tradingelder,,,,e0b76f57-ffcf-47da-9954-48eee3606c94,e0b76f57-ffcf-47da-9954-48eee3606c94,"49,213",Nov 2023,English,30% Reward
b459e717-bf43-4b64-9281-97aa2be546fc,https://whop.com/discover/wealth-academy-5/,Wealth Academy,Wealth Academy,https://img-v2-prod.whop.com/KLLqRfS_ewJk1ewlrZtoOcPQPk7xOgotjkq12A-SX-g/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA3LTExL3VzZXJfNDc2NDQ3NV8yMDMxYWRkYi1mODFmLTQ5MjEtYWRkOS1iOTQxNDlhZTU0YzcucG5n,,,Disciplina y sacrificio en trading,Bienvenidos a Wealth Academy donde la DISCIPLINA y el SACRIFICIO lo es todo. Aprende trading en tiempo real con nuestra comunidad.,b459e717-bf43-4b64-9281-97aa2be546fc,b459e717-bf43-4b64-9281-97aa2be546fc,,,,"He dedicado mi vida a dominar el arte del trading. En Wealth Academy, comparto mi experiencia y conocimientos para ayudar a otros a alcanzar el éxito financiero. Únete a nuestra comunidad y transforma tu enfoque hacia el trading.",,,https://instagram.com/wealthacademy.fx,,,,,,,b459e717-bf43-4b64-9281-97aa2be546fc,b459e717-bf43-4b64-9281-97aa2be546fc,,Jul 2024,English,30% Reward
ad37cdf4-6883-433a-8e57-2a42d5311e2c,https://whop.com/discover/markos-mom-trades/,Markos Mom Trades Premium,Markos Mom,https://img-v2-prod.whop.com/0FXp7ae41HM_qj8UuG6UArl-SvgL9p_-raNBhLdnPsk/rs:fit:1280:720/el:1/dpr:2/aHR0cHM6Ly9hc3NldHMud2hvcC5jb20vdXBsb2Fkcy8yMDI0LTA4LTE2L3VzZXJfNDE1OTk2M183YTQ3MjQ2NS0xZTIwLTQ5YzEtYjFjNy00ZGEyYzBkN2M0ZWQucG5n,,,Trade NQ with Real-Time Insights,"As of December 2024, this service will be paused due to demands on my time outside of trading. If you're interested, please join the waitlist. Expected restart Summer 2025.",ad37cdf4-6883-433a-8e57-2a42d5311e2c,ad37cdf4-6883-433a-8e57-2a42d5311e2c,1,5.0,,"I’ve dedicated my career to mastering NQ trading, using auction market theory and market profiles. My passion is in sharing these insights, helping traders understand the market better, and guiding them through real-time trades. Join me for a unique trading experience that combines education with practical execution.",https://x.com/markos_mom,,,,,,,,,ad37cdf4-6883-433a-8e57-2a42d5311e2c,ad37cdf4-6883-433a-8e57-2a42d5311e2c,the,May 2024,English,30% Reward
